"","name","aci","h","m","ndsi","q","adi","aei","bi"
"x999","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_5_45.wav",156.081260531775,0.814128806155952,0.00986485091032658,0.97160344107811,27.5046863734679,1.857318,0.50813,8.6498618448326
"x1000","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_6_0.wav",159.981092963626,0.816468008444738,0.0107339174699792,0.977422309467323,32.2484825847419,1.902282,0.482919,9.09032696875874
"x1001","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_6_15.wav",160.448040885358,0.807040646676027,0.0133118699045422,0.975734319195066,21.2883372123093,1.878933,0.498628,8.22664597992007
"x1002","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_6_30.wav",157.701172129757,0.822468954818811,0.018616068018366,0.943227950637815,1.32585011554969,2.033166,0.374383,6.82161334606203
"x1003","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_6_45.wav",158.073504283041,0.820607738621957,0.0161575674257271,0.953961670793947,32.3392857142858,1.933009,0.460221,8.21455068110916
"x1004","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_7_0.wav",158.237790923936,0.816847577582879,0.0140845056090423,0.835476133620862,1.60051803148038,1.897462,0.482122,12.3900042951073
"x1005","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_7_15.wav",158.425175027674,0.817432892222079,0.011932018772855,0.945914602523674,0.939964891749561,1.839945,0.51405,9.54595203108815
"x1006","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_7_30.wav",155.414476251429,0.814141765631576,0.0140877523368511,0.942844099871091,45.1100876207592,1.744293,0.561797,9.62728335554922
"1325","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_7_45.wav",155.721657042821,0.824688314227833,0.0110503243499925,0.916172526551525,NA,1.773695,0.550152,6.53534419023039
"x1007","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_8_0.wav",156.666044403015,0.820407850359459,0.0110786942541981,0.937427764241906,1.2960413080895,1.730251,0.568304,11.1104074032832
"x1008","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_8_15.wav",157.812596277601,0.825852821497611,0.0109596030835497,0.942348042971158,6.68965517241379,1.908101,0.474374,6.62091454846045
"x1009","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_8_30.wav",158.378211149688,0.839699632949725,0.00981198395342679,0.943341216013654,0.357034930228424,1.989676,0.417265,7.30156141208513
"x1010","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_8_45.wav",155.466364786261,0.835364292237413,0.0081068606744843,0.895253680760884,25.0366521821273,1.912895,0.470983,8.35227513198152
"x1011","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_9_0.wav",157.445376546067,0.850183031422316,0.00809045188822998,0.836845766871716,7.00470957613814,1.844795,0.511827,5.40051225052444
"x1012","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_9_15.wav",155.378748298153,0.836453546459963,0.0081431282926268,0.699206807701404,3.38902953586498,1.893734,0.468775,8.71581831938285
"x1013","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_9_30.wav",154.853828644382,0.817766817613473,0.0109402304948192,0.911058013785788,1.41301671064204,1.607724,0.618736,8.40986489768583
"x1014","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678277_left_start_9_45.wav",156.660465356613,0.813489419635194,0.0120710804289949,0.858806057481004,1.91391635887049,1.845667,0.49777,9.58622108033451
"x1015","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_0_0.wav",168.84505771032,0.848934337061315,0.00779506145311149,0.921325458240529,9.88374113218475,2.251446,0.174457,7.59531624242555
"x1016","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_0_15.wav",168.912889260651,0.839142910917061,0.00977721094753889,0.930247193840921,12.5614858260019,1.993348,0.415885,7.74664206775974
"x1017","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_0_30.wav",164.970306392102,0.844823777639353,0.0100846799199915,0.888775647885887,8.42218959731545,2.110077,0.338826,8.76470793469285
"x1018","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_0_45.wav",170.340798788457,0.824014607753436,0.00816931238636703,0.986959291783341,9.27892391483743,2.136991,0.310062,13.3915342530071
"x1019","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_1_0.wav",171.517283356765,0.827916241242081,0.0123317550107046,0.98066804853402,9.44285938234833,2.139156,0.290031,11.6625178827746
"x1020","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678314_left_start_1_15.wav",169.36625725021,0.838449291871217,0.0101698461082033,0.964786344757686,23.6251973023389,2.102308,0.327682,11.555491898094
"x1021","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678607_start_0_0.wav",161.125804577361,0.942721494020867,0.0175232648622468,0.933607845885341,43.1467576791809,2.216662,0.099828,0.93044842969307
"x1022","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678653_start_0_0.wav",168.265607899349,0.874580878900996,0.00896611143127185,0.921333485204584,13.8541153277476,1.92331,0.471956,6.67077765777424
"1326","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678653_start_0_15.wav",174.105475673391,0.873226073345576,0.00834513822740677,0.979641451334188,NA,2.004748,0.419505,10.7845948670414
"x1023","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678653_start_0_30.wav",159.318076294411,0.883370334121656,0.00542272912360279,0.944362393450524,1.15823880023073,2.253514,0.176876,6.92456527901391
"x1024","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678775_left_start_0_0.wav",166.432357991111,0.748644815508293,0.00449891593236211,0.997259707522959,159.990558912388,1.67372,0.592816,15.3844993384322
"x1025","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678917_left_start_0_0.wav",190.68408061471,0.796019840647464,0.0141683397985279,0.873094540588592,1.57089771171524,1.855365,0.502544,14.2114101572273
"x1026","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678917_left_start_0_15.wav",188.374339692961,0.806574179037626,0.0136967916116298,0.917360701483808,6.69490754774174,1.883481,0.493822,8.88242707329509
"x1027","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc678917_left_start_0_30.wav",191.510813232786,0.80864597234546,0.0124973154372618,0.946891868811254,58.7065241108452,1.738924,0.555094,9.8247966333603
"x1028","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679163_left_start_0_0.wav",156.645498594388,0.880937880356765,0.00731445155669311,-0.132898364576522,14.1819702602231,2.301545,0.019451,4.95822614773423
"1327","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679250_left_start_0_0.wav",168.090368432224,0.557417963926056,0.0792433198441472,0.926577313170053,NA,1.686287,0.571572,11.8988386303642
"x1029","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679256_left_start_0_0.wav",196.702820066447,0.675144465716542,0.000844563434711849,0.999807922620601,9.2554229934924,1.924618,0.412202,17.9066207105606
"x1030","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679256_left_start_0_15.wav",206.102813314543,0.637223757191852,0.000811529062336207,0.999916306905708,18.1625207296849,1.764174,0.53775,19.7164039987889
"x1031","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679256_left_start_0_30.wav",199.73121059892,0.67112617970871,0.00439379992350208,0.999979756299343,43.7384372533544,1.772005,0.526786,24.6189446081333
"x1032","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679256_left_start_0_45.wav",174.624382610926,0.692687384651709,0.00350245971899633,0.999828089316387,43.9279703803433,1.829214,0.49731,17.6902106682507
"x1033","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_0_0.wav",196.852383220199,0.748758374301537,0.00106978203673641,0.999309609750173,1.06539328823451,1.840658,0.501504,17.9274308224054
"x1034","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_0_15.wav",196.637189531326,0.748453906973163,0.00110301270646345,0.999506949033107,1.2754605123862,1.908076,0.445824,18.7798953198743
"x1035","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_0_30.wav",193.908784568485,0.756757855009899,0.00127321521441658,0.999332603358462,1.82711555959964,1.940179,0.432502,17.3097981137544
"x1036","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_0_45.wav",191.951237872511,0.76068178366316,0.0011530129341575,0.99911576322415,30.1640986132511,1.926161,0.451307,17.8859372320911
"x1037","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_1_0.wav",191.245089421608,0.761763701476521,0.00110485948197629,0.999128711579609,1.01073825503356,1.931466,0.439312,18.1508188911307
"x1038","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_1_15.wav",190.357071116163,0.763852030413151,0.000940425538229453,0.999237936440392,1.19684100730145,1.92931,0.452561,17.3425168731887
"x1039","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_1_30.wav",186.195436597558,0.774472448039186,0.000954198762000925,0.998687088103604,95.077680234104,1.922389,0.440492,17.275155429882
"x1040","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_1_45.wav",165.367885004492,0.843120424964004,0.000710057279417658,0.979744759018968,0.584036056993312,1.517481,0.636467,12.135360474521
"x1041","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679396_left_start_2_0.wav",172.918810417997,0.796784370866584,0.000767874295067998,0.991620086862964,1.80494382022472,1.844329,0.517642,12.5619317058362
"1328","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679397_left_start_0_0.wav",163.731389360469,0.789961743850728,0.000689142610078704,0.988566513460449,NA,1.140017,0.728266,7.83992504129857
"x1042","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679439_left_start_0_0.wav",152.656706673922,0.876051215563923,0.00300309005326443,0.638944561166222,59.3805205047321,2.297862,0.054701,5.36637959934922
"x1043","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679444_left_start_0_0.wav",151.816437102595,0.864114993565978,0.00269252209035832,0.661624471950337,3.38348579682234,2.276242,0.129119,4.78532728720493
"x1044","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679448_left_start_0_0.wav",161.689901660156,0.877952710502937,0.00329344097142007,0.770955938806323,1.84181568088033,2.302515,0.006684,2.96428644049586
"x1045","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679448_left_start_0_15.wav",169.351867327152,0.868934549336244,0.00348726010769812,0.921525916354878,1.07186707593754,2.298737,0.050086,4.16684002567643
"x1046","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679591_left_start_0_0.wav",151.919283216772,0.835299577350141,0.010554948417275,-0.615525103601948,10.4976875125678,2.298502,0.048974,3.37299682614812
"x1047","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679591_left_start_0_15.wav",152.766644169291,0.814370925466798,0.0135266654916799,-0.736094006760542,11.9619765200631,2.298329,0.048527,6.53467374051789
"x1048","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679644_left_start_0_0.wav",182.588416399069,0.765840580678119,0.00452601598123428,0.985369451690863,4.22556885439958,1.095402,0.747791,7.59721242722695
"x1049","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679675_left_start_0_0.wav",188.766294328353,0.797970762380629,0.018107527037882,0.947723968600283,1.75026150627615,1.989377,0.436778,9.49322719738413
"1329","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679675_left_start_0_15.wav",188.222683842648,0.786480170835117,0.0154439657135178,0.965240817422817,NA,1.748253,0.558747,9.4677733641756
"x1050","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679675_left_start_0_30.wav",180.029953195048,0.775215824942087,0.0181353739254972,0.776181067911977,5.50639853747715,1.795234,0.537856,5.94222508978337
"x1051","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc679675_left_start_0_45.wav",176.752515263675,0.781660795300924,0.0178701816849615,0.52413409457615,5.68003637098403,1.901832,0.47934,7.41886142255231
"1330","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_0_0.wav",190.680881048105,0.699857599117016,0.0210664320041876,0.960446465069613,NA,1.701539,0.564168,9.38606550745
"1331","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_0_15.wav",190.180252413543,0.725293600031134,0.0174008232179584,0.949831456093347,NA,1.958348,0.452933,10.65175616735
"1332","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_0_30.wav",189.942962802648,0.750718622974227,0.0157764066780503,0.958500265364819,NA,2.046264,0.39538,6.81962074053656
"1333","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_0_45.wav",190.031343637819,0.741168750384602,0.0147402818531771,0.990859272499678,NA,1.286293,0.682459,9.96783087244541
"1334","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_1_0.wav",199.337764821117,0.715179665372004,0.0151835748901575,0.995067978365665,NA,1.335996,0.678689,8.99155984790644
"1335","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_1_15.wav",185.433218180307,0.708981538496902,0.014785033029199,0.960214315458878,NA,1.270169,0.710988,9.29060886645661
"1336","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_1_30.wav",190.180804009042,0.75465125356285,0.0133897213725948,0.955116129185552,NA,1.673645,0.588287,11.7695222482348
"1337","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_1_45.wav",188.332994318217,0.71703238267054,0.014875811500972,0.86714501550283,NA,1.847226,0.513148,6.12286917724874
"1338","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_2_0.wav",187.57057564989,0.74700352061343,0.0128880204298638,0.913621730675319,NA,1.967701,0.439613,7.61787591982649
"1339","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_2_15.wav",202.8361823348,0.743512458537957,0.0165135203817344,0.994799317742451,NA,1.612555,0.610489,13.3533620940304
"1340","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_2_30.wav",190.774899130933,0.76339599329023,0.0188239851809411,0.996363889196128,NA,1.734098,0.534754,13.0456045469946
"1341","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_2_45.wav",190.111624870503,0.725441423105362,0.016835267448553,0.99725191318678,NA,1.565807,0.625826,14.3244331240931
"1342","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_3_0.wav",198.403808016328,0.74741695143672,0.0169666845685455,0.996307253580481,NA,1.723435,0.570455,16.3685789651345
"1343","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_3_15.wav",199.507605918565,0.752423155588418,0.0152452533777289,0.998460980054747,NA,1.836812,0.517669,17.9436776920792
"x1052","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_3_30.wav",200.979095471626,0.778685690345765,0.0198042278431568,0.998140872789392,80.2964953773376,1.965316,0.441056,16.8804548929147
"1344","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_3_45.wav",196.001749809341,0.770782869284017,0.0163437736991124,0.996112980085351,NA,1.80084,0.533912,13.3185167347403
"1345","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_4_0.wav",195.08253809223,0.768950959043845,0.0178121653908844,0.997859179080936,NA,1.846682,0.502068,15.9187141213207
"1346","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_4_15.wav",194.059293543813,0.757943536982199,0.0188579484710073,0.994668975342822,NA,1.880365,0.490004,11.5681089958187
"x1053","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_4_30.wav",192.417391563698,0.749407358190224,0.0208299923285977,0.995679035774126,38.2866520787745,1.654513,0.572166,14.1742029450627
"x1054","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_4_45.wav",200.294248889292,0.746169451708558,0.0234198929675863,0.998972797132113,0.928142329020333,1.855089,0.506481,16.7896529914714
"1347","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_5_0.wav",202.189757683468,0.76230091080432,0.0218155195765049,0.998216369679375,NA,1.941198,0.454679,17.5536610116897
"x1055","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_5_15.wav",190.382091552601,0.783738982469323,0.0212118815045259,0.993624976575159,3.47748917748918,1.924669,0.46053,12.7610434886727
"x1056","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_5_30.wav",196.160796640334,0.7751597214647,0.0191833188609578,0.99461611741111,17.156175828349,1.905893,0.448038,14.7880413439464
"1348","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_5_45.wav",197.912406299768,0.782797019870986,0.0202535142816915,0.994809444035773,NA,2.017653,0.388313,13.261598279066
"1349","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_6_0.wav",188.70392274317,0.783164529543214,0.0196219952923252,0.989430796696967,NA,1.922856,0.466319,12.2467665211621
"1350","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_6_15.wav",185.65520084223,0.77181422374353,0.0168583286894206,0.992591670405081,NA,1.758257,0.524669,10.549862829478
"x1057","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_6_30.wav",198.42777300001,0.769311714138596,0.0184606502099067,0.996909101687897,99.4104523227382,1.992705,0.417216,16.2028877771516
"1351","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680193_left_start_6_45.wav",190.742831734836,0.731563489973936,0.0226794061640082,0.991172774756506,NA,1.706503,0.556168,12.6786368979628
"x1058","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680245_left_start_0_0.wav",190.543374861425,0.787309927519285,0.00463176425239161,0.99955078791445,3.67382125263899,2.036369,0.390112,22.1646809090729
"x1059","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680261_left_start_0_0.wav",190.689858580601,0.778070072442924,0.0101354282526145,0.99522553691289,2.14163822525597,2.051358,0.383473,13.3483127662458
"x1060","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680263_left_start_0_0.wav",241.517778787597,0.773901932651988,0.0152301276234324,0.996687764190664,56.5783398404351,2.099202,0.349509,13.6755884147821
"x1061","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680372_left_start_0_0.wav",186.931203416247,0.773392061590012,0.0161288202141084,0.957261174426155,6.89695148132246,1.986047,0.421579,11.0159376592446
"x1062","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680372_left_start_0_15.wav",182.986698615553,0.790286758019045,0.0134465713535987,0.96110781349789,18.4396026614188,2.033225,0.388754,13.3065258135941
"x1063","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680372_left_start_0_30.wav",182.511887413368,0.779436473970279,0.0126041961253042,0.987764795428003,51.1168902272107,2.068089,0.368111,10.3851020705413
"x1064","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc680372_left_start_0_45.wav",191.565962444131,0.778687163105032,0.00982150297074388,0.993215983771515,3.37362083450014,2.073448,0.368791,17.2654838955148
"x1065","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681589_left_start_0_0.wav",194.07303958695,0.769415230886362,0.00823830596743637,0.993446480288805,4.04550033579584,1.65616,0.575325,16.9307188921792
"1352","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681589_left_start_0_15.wav",200.335440750816,0.784622537923097,0.00821419937661938,0.987892112713607,NA,1.683739,0.563937,12.4358969412651
"x1066","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681589_left_start_0_30.wav",192.223408921826,0.758289619328163,0.0086334358908963,0.995211125408157,1.87313432835821,1.501826,0.612127,15.0473145237232
"x1067","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681589_left_start_0_45.wav",195.127848486764,0.759665123619578,0.00691548425966795,0.995407371926065,2.37492607924305,1.382859,0.662636,17.8706165936043
"x1068","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681589_left_start_1_0.wav",190.259675787005,0.77818811549874,0.00715850046434735,0.990931584488209,2.68763593776142,1.598418,0.586643,16.0961958427296
"1353","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc681945_left_start_0_0.wav",0,NA,0,NA,NA,2.302585,0,NA
"x1069","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682047_start_0_0.wav",151.401581350146,0.945067135538989,0.00161236667671267,0.596930471972697,4.86367918180595,2.302373,0.010987,3.6293710441584
"x1070","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682047_start_0_15.wav",152.891189583763,0.938926181523782,0.00164311909428145,0.787112735498951,5.84822006472492,2.299471,0.042202,4.00799773728691
"x1071","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682189_left_start_0_0.wav",171.115501234172,0.769998837837302,0.00897343794250998,0.972002128263307,6.36604698083298,1.159626,0.749926,8.77592593810151
"x1072","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682189_left_start_0_15.wav",174.279331112689,0.822392614980109,0.00634750815766575,0.984692394210101,5.23138591041187,1.829344,0.508638,8.93939090303819
"x1073","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682189_left_start_0_30.wav",169.561919842327,0.850995926366265,0.00655912550272434,0.957709084356306,45.6884735202494,1.134258,0.754461,5.50220268250849
"x1074","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682778_left_start_0_0.wav",200.711808784414,0.750014457499883,0.0102195425810763,0.999087223228465,1.43556747095621,2.058207,0.37862,12.6136183880207
"x1075","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc682832_left_start_0_0.wav",158.342599510582,0.799651207118376,0.00183728513088039,0.756663957143764,67.4154530744336,2.272159,0.132277,2.66582235456934
"x1076","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc683713_left_start_0_0.wav",167.018966511517,0.817655348273362,0.00893546215357563,0.972880680469638,48.1860633222492,1.886256,0.480626,10.4450009919824
"x1077","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc683713_left_start_0_15.wav",163.277982454849,0.828288746054073,0.00860316013107123,0.948571333441769,12.3265688949523,1.861083,0.502135,9.59589516943223
"x1078","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/European Robin/xc683713_left_start_0_30.wav",163.565078412469,0.785502553492065,0.0137899127620235,0.979115702105137,45.9699039881829,1.884317,0.487292,10.5541365227465
